placa;fecha;filtro_aceite;filtro_aire;filtro_diesel;engrase;este_cambio;proximo_cambio;observaciones
P792FYL;14/11/2017;SI;SI;NO;NO;27.809;29,806;C/FILTRO DE AIRE ACOND.
P768FKB;15/11/2017;SI;SI;NO;NO;71,321;73,321;
P274FPL;15/11/2017;SI;NO;NO;NO;98,083;100,083;SE HIZO LAVADO DE MOTOR.
P525GQC;16/11/2017;SI;SI;NO;NO;93,820;95,820;
P418CMW;17/11/2017;SI;NO;NO;SI;SOLO FECHA;SOLO FECHA;
P133DVG;17/11/2017;SI;SI;NO;NO;144,467;146,467;CAMBIO DE ACEITE A CAJA AUT.
P234GGZ;17/11/2017;XX;XX;XX;XX;145,757;155,757;CAMBIO DE ACEITE A CAJA AUT.
P038GQR;18/11/2017;SI;SI;NO;NO;92,043;94,043;
P628CNF;18/11/2017;SI;SI;SI;SI;187,000;190,000;
P913FNJ;18/11/2017;SI;NO;NO;NO;106,133;108,133;
P895DRP;20/11/2017;SI;NO;NO;SI;247,000;250,000;
P736GSD;20/11/2017;SI;SDI;NO;NO;5,772;10,772;
P927FNK;20/11/2017;SI;SI;NO;NO;45,239;47,239;
P414FWF;21/11/2017;SI;NO;NO;NO;145,461;147,461;
P152FLG;21/11/2017;X;X;X;X;130,166;170,166;C/A A CAJAS Y CATARINAS.
P425GBT;21/11/2017;SI;SI;NO;NO;114,527;116,527;
P976GKY;22/11/2017;SI;NO;NO;NO;95,508;97,507;
P540FWV;22/11/2017;SI;SI;NO;NO;70,869;72,869;
P502FCS;22/11/2017;SI;NO;NO;SI;145,764;148,764;SE HIZO LAVADO DE MOTOR.
P677FKB;23/11/2017;SI;NO;NO;NO;176,022;178,022;
P940FYS;23/11/2017;SI;NO;NO;SI;135,992;137,992;
C383BMM;24/11/2017;SI;SI;SI;NO;299,511;303,511;
P888GBH;24/11/2017;X;X;X;X;215,160;225,160;C/A A CAJA AUTOMATICA.
P892GFH;24/11/2017;SI;NO;NO;NO;105,288;107,288;C/A A CAJA AUTOMATICA.
P050BBV;24/11/2017;SI;SI;NO;NO;172,088;175,088;SE HIZO LAVADO DE MOTOR.
P794FCS;25/11/2017;SI;SI;SI;SI;189,500;192,500;
P010GFQ;25/11/2017;SI;NO;NO;NO;156,044;158,044;
P341FDW;27/11/2017;SI;SI;SI;SI;89,108;94,108;SE HIZO LAVADO DE MOTOR.
P468DNP;28/11/2017;SI;NO;SI;SI;242,610;245,610;SE HIZO LAVADO DE MOTOR.
P520GJF;28/11/2017;SI;NO;NO;NO;90,254;92,254;
P575GJL;29/11/2017;SI;SI;NO;NO;165.405;167,405;C/A A CAJA AUTOMATICA.
P821GJL;29/11/2017;SI;SI;NO;NO;53,271;55,271;
P270GJQ;29/11/2017;SI;SI;NO;NO;174,848;176,848;
P692GDG;30/11/2017;SI;NO;NO;NO;104,920;106,920;
P674GJM;30/11/2017;SI;SI;NO;NO;17,851;19,851;
P252DVR;30/11/2017;SI;SI;SI;SI;173,732;176,732;SE HIZO LAVADO DE MOTOR.
P172DTX;1/12/2017;SI;SI;SI;NO;125,509;130,509;
P423FNJ;1/12/2017;SI;NO;NO;NO;131,450;133,450;
P411CLT;1/12/2017;SI;NO;NO;NO;177825;179825;
P020GDP;1/12/2017;SI;SI;NO;NO;48,063;50,063;
P632GFG;30/09/2017;SI;SI;NO;NO;27,821;29,821;
P632GFG;5/12/2017;SI;NO;NO;NO;30,190;32,190;
P367FNC;5/12/2017;SI;SI;NO;SI;110,600;114,600;
P917BGM;6/12/2017;SI;NO;NO;SI;182,503;184,503;
P731GCJ;6/12/2017;SI;SI;NO;NO;188,849;190,849;SE HIZO LAVADO DE MOTOR.
P612BNR;6/12/2017;SI;NO;NO;NO;190,232;192,232;
P525GBH;5/12/2017;SI;NO;NO;NO;66,954;68,954;
P281DSM;5/12/2017;SI;NO;NO;NO;195,940;197,940;C/A A CAJA AUTOMATICA.
P023FMF;6/12/2017;SI;NO;NO;SI;137,580;139,580;
P081GCG;6/12/2017;SI;NO;NO;NO;102,361;104,361;
P850FFZ;7/12/2017;SI;SI;NO;NO;112,124;115,124;
P435GKZ;7/12/2017;SI;SI;NO;NO;128,731;130,731;
P754GJR;7/12/2017;SI;SI;NO;NO;157,297;159,297;
P587GKP;7/12/2017;SI;SI;NO;NO;54,266;56,266;SE HIZO LAVADO DE MOTOR.
P288GCB;7/12/2017;X;X;X;X;150,930;160,930;SOLO C/A A CAJA AUTOMATICA.
P801BNR;7/12/2017;SI;NO;NO;SI;SOLO FECHA;SOLO FECHA;
P826GNB;8/12/2017;SI;SI;SI;SI;18,692;23,692;C/FILTRO DE TRAMPA AGUA.
P799GCS;8/12/2017;SI;NO;NO;NO;172,427;177,427;
P562DPS;8/12/2017;SI;SI;NO;NO;275,781;277,781;
P824FGC;8/12/2017;SI;SI;NO;NO;108,665;110,665;SE HIZO LAVADO DE MOTOR.
P576DTD;9/12/2017;SI;SI;SI;NO;48,417;53,417;
P879FZM;9/12/2017;SI;NO;NO;NO;199,219;201,219;
P325FXC;9/12/2017;SI;NO;NO;NO;22,426;24,426;
P438GKK;11/12/2017;SI;SI;NO;NO;155,145;157,145;SE HIZO FLUSHING Y LAV. MOTOR.
P216CGS;11/12/2017;SI;NO;SI;SI;230,613;233,613;
P938FMT;11/12/2017;SI;SI;NO;NO;50,133;52,133;
P356FNP;11/12/2017;SI;SI;NO;SI;119,892;124,892;SE HIZO FLUSHING Y LAV. MOTOR.
P895DRP;11/12/2017;SI;SI;SI;SI;251,000;254,000;
P757FSD;12/12/2017;SI;SI;NO;NO;43,168;46,168;
P449GHP;12/12/2017;SI;SI;NO;NO;172,709;174,709;
P162GMG;12/12/2017;SI;SI;NO;NO;184,383;186,383;
P659FFJ;12/12/2017;SI;SI;NO;NO;174,886;174,886;SE HIZO LAVADO DE MOTOR.
P191FRG;12/12/2017;SI;NO;NO;NO;106,968;108,968;
P740FRW;12/12/2017;SI;SI;NO;NO;94,379;96,379;
P919FLG;12/12/2017;SI;NO;NO;SI;129,038;134,038;
P340DPL;13/12/2017;SI;NO;NO;NO;152,801;154,801;
P290DXW;13/12/2017;SI;NO;NO;NO;68,967;70,967;
P487FWT;13/12/2017;SI;SI;NO;NO;137,758;139,758;SE HIZO LAVADO DE MOTOR.
P824GHP;15/12/2017;SI;NO;NO;NO;105,537;107,537;SE HIZO LAVADO DE MOTOR.
P715FVH;15/12/2017;SI;SI;NO;SI;106,131;111,131;SE HIZO LAVADO DE MOTOR.
P346GTP;15/12/2017;SI;SI;NO;NO;174,926;176,926;
P054GKC;15/12/2017;SI;SI;NO;NO;41,045;43.045;SE HIZO LAVADO DE MOTOR.
P767FMZ;15/12/2017;SI;SI;NO;NO;93,519;95,519;SE HIZO LAVADO DE MOTOR.
P665GGZ;15/12/2017;SI;SI;NO;NO;NO;90,085;92,085
P649GGM;15/12/2017;SI;SI;NO;NO;126,260;128,260;
P237GCL;15/12/2017;SI;SI;NO;SI;270,335;272,335;
P190BRM;15/12/2017;SI;SI;NO;SI;143,715;145,715;
P922DYL;16/12/2017;SI;NO;NO;NO;111,282;113,282;
761CPX;16/12/2017;SI;SI;NO;SI;144,000;149,000;
P734CGH;16/12/2017;SI;NO;NO;SI;296,406;299,406;
P939FBQ;18/12/2017;SI;SI;SI;SI;133,973;136,973;
P555FRM;18/12/2017;SI;SI;NO;NO;75,604;77,604;C/A A CATARINAS.
P424FNK;19/12/2017;SI;SI;NO;NO;129,719;131,719;
P842DRG;19/12/2017;SI;SI;NO;SI;185,052;187,052;
P981GSJ;19/12/2017;SI;NO;NO;NO;173,468;175,468;
P967GCJ;19/12/2017;SI;SI;NO;NO;217,167;219,167;C/A A CAJA AUTOMATICA.
P589CKF;20/12/2017;SI;NO;NO;NO;197,375;199,375;
P418FWR;20/12/2017;SI;SI;NO;NO;38,347;40,347;
P163GRW;21/12/2017;SI;NO;NO;NO;10,579;13,579;CADA 3,000 Ml. Vo. Bo. Prop.
P926GNF;20/12/2017;SI;SI;NO;NO;92,256;94,256;
C383BMM;21/12/2017;SI;NO;NO;NO;304,069;309,069;
P046GGS;21/12/2017;SI;SI;NO;NO;194,161;196,161;
P685FKN;22/12/2017;SI;NO;NO;SI;158,626;163,626;
P731GCJ;22/12/2017;XX;XX;XX;XX;189,968;200,000;C/A A CAJA AUTOMATICA.
P501DKM;22/12/2017;SI;SI;SI;SI;152,993;155,993;
P775FKD;22/12/2017;SI;SI;SI;SI;55,804;60,804;SE HIZO LAVADO DE MOTOR.
P664CXK;23/12/2017;SI;NO;NO;NO;151,919;154,919;
P020FMY;23/12/2017;SI;NO;NO;NO;150,395;152,395;
C128BPM;23/12/2017;SI;NO;NO;NO;226,531;229,531;
P120FQF;23/12/2017;SI;NO;NO;NO;111,296;113,296;
P706BKZ;23/12/2017;SI;SI;NO;SI;180,661;182,661;
P169DNW;29/09/2017;SI;SI;SI;SI;89,137;93,137;
P169DNW;23/12/2017;SI;NO;NO;SI;94,046;99,046;
P928FWT;26/12/2017;SI;NO;NO;NO;78,741;80,741;
P755GKB;27/12/2017;SI;NO;NO;NO;40,310;42,310;
P692DRQ;28/12/2017;SI;NO;NO;NO;79,457;81,457;
P274BZF;28/12/2017;SI;SI;NO;NO;103,503;105,503;
P265FKF;28/12/2017;SI;NO;NO;NO;196,153;198,153;
P752DSQ;28/12/2017;X;X;X;X;123,227;133,227;C/A A CAJA AUTOMATICA.
P589FTP;28/12/2017;SI;SI;NO;SI;70,487;75,487;REC. DISCOS Y CAMBIO PAST.
P299FXL;29/12/2017;SI;NO;NO;NO;131,092;133,092;SE HIZO LAVADO DE MOTOR.
P403GPQ;30/12/2017;SI;NO;NO;NO;110,468;112,468;
P953CCQ;2/01/2017;SI;NO;NO;NO;SOLO FECHA;SOLO FECHA;
P208DTX;2/01/2018;SI;SI;NO;SI;163,745;168,745;
P666GRC;2/01/2018;SI;SI;NO;NO;109,300;111,300;Cambio de Refrigerante.
P523DBK;2/01/2018;SI;SI;SI;SI;188,248;193,248;
P580FNG;2/01/2018;SI;SI;NO;SI;70,327;75,327;
P825BFH;2/01/2018;SI;NO;NO;NO;117,722;120,722;SE HIZO LAVADO DE MOTOR.
P058FQL;2/01/2018;SI;NO;NO;NO;79,566;81,566;
P213DSV;2/01/2018;SI;SI;SI;SI;285,736;288,736;SE HIZO LAVADO DE MOTOR.
P512FDQ;3/01/2018;SI;NO;NO;NO;126,917;128,917;
P142DDN;4/01/2018;SI;SI;SI;SI;216,751;219,751;
P152FLG;4/01/2018;SI;NO;NO;SI;132,885;137,885;
P939FWH;4/01/2018;SI;SI;NO;NO;20,675;23,675;
P298FGF;5/01/2018;SI;SI;NO;NO;144,842;147,842;
P779FLW;5/01/2018;SI;NO;NO;NO;105.122;107,122;
P309FNK;5/01/2018;SI;SI;NO;NO;274,325;276,325;
P792GDL;5/01/2018;SI;SI;NO;NO;158,072;160,072;
P270DZB;5/01/2018;SI;NO;NO;NO;100,351;102,351;
P883GKB;5/01/2018;SI;SI;NO;NO;93,835;95,835;
P872GKJ;5/01/2018;SI;NO;NO;NO;109,639;111,639;
P909DZH;6/01/2018;SI;SI;NO;NO;97,834;99,834;
P812GCH;6/01/2018;SI;SI;NO;NO;131,231;133,231;
P172DTX;8/01/2018;SI;NO;NO;NO;131,116;136,116;
P553DGN;8/01/2018;SI;SI;NO;NO;231,177;236,177;
P545GHP;8/01/2018;SI;SI;NO;NO;152,405;154,405;C/A A CAJA AUTOMATIC.A
P184FYR;9/01/2018;SI;SI;NO;NO;42.849;44,849;
P031CNN;9/01/2018;SI;NO;NO;SI;219,398;221,398;
P892GHX;21/11/2024;SI;NO;NO;NO;66,264;69,264;
P880KRS;2/05/2025;SI;NO;NO;NO;10,890;15,890;
P713DHV;22/07/2016;SI;SI;NO;NO;238,319;240,319;
P713DHV;29/10/2016;SI;NO;NO;NO;241,061;243,061;
P713DHV;30/10/2017;SI;NO;NO;NO;247,139;249.139;C/A A CAJA MECANICA.
P713DHV;9/01/2018;SI;SI;NO;NO;249,150;251,150;
P598DKD;9/01/2018;SI;NO;NO;NO;157,905;160,905;
P467GCH;9/01/2018;SI;NO;NO;NO;160,100;162,100;
P840FKB;9/01/2018;SI;NO;NO;NO;93,748;95,748;CAMBIO FILTRO DE A/A
P608BXG;10/01/2018;SI;NO;NO;SI;266,560;270,000;SE HIZO LAVADO DE MOTOR.
P485FKB;10/01/2018;SI;NO;NO;NO;96,634;98,634;SE HIZO LAVADO DE MOTOR.
P966FNP;10/01/2018;SI;NO;NO;SI;146,904;151,904;
P372GFJ;11/01/2018;SI;NO;NO;NO;87,000;89,000;SE HIZO LAVADO DE MOTOR.
P884DYY;11/01/2018;SI;NO;NO;NO;114,796;116,796;
P237GCL;11/01/2018;SI;NO;NO;SI;272,766;274,766;
P533FPH;11/01/2018;SI;SI;NO;NO;274,704;276,704;
P423FNJ;12/01/2018;SI;NO;NO;NO;134,079;136,079;
P063BND;12/01/2018;SI;NO;NO;NO;99,657;101,657;
P258FQC;12/01/2018;SI;SI;NO;SI;63,000;68,000;
P545GTP;12/01/2018;SI;SI;NO;NO;99,933;101,933;C/A A CAJA AUT.
P658FTY;12/01/2018;SI;SI;NO;NO;115,751;117,751;
P390GST;12/01/2018;SI;SI;NO;SI;82,073;87,073;
C382BLG;13/01/2018;SI;NO;NO;SI;SOLO FECHA;SOLO FECHA;
P288DJG;13/01/2018;SI;SI;NO;NO;160,403;162,403;
P807DRK;13/01/2018;SI;NO;NO;NO;212,078;214,078;
P234CZW;13/01/2018;SI;SI;NO;NO;63,878;66,878;
P794FCS;15/01/2018;SI;SI;NO;SI;192,986;195,986;
P599FML;15/01/2018;SI;SI;NO;NO;393,204;395,204;
P340DPL;15/01/2018;SI;SI;NO;SI;154,555;156,555;
P133DVG;15/01/2018;SI;NO;NO;NO;146,534;148,534;
P010GFQ;15/01/2018;SI;NO;NO;NO;159,207;161,207;SE HIZO FLUSHING
P358FNP;15/01/2018;SI;SI;NO;SI;162,986;167,986;
P692GDG;15/01/2018;X;X;X;X;105,891;115,891;C/A A CAJA AUTOMATICA
P886GMD;16/01/2018;SI;NO;NO;NO;102,070;104,070;
P122FZD;16/01/2018;SI;SI;SI;SI;128,197;131,197;
P165DDF;17/01/2018;SI;NO;NO;NO;135,780;137,780;
C713BRC;17/01/2018;SI;SI;NO;SI;44,030;49,030;
P912FQH;18/01/2018;SI;SI;NO;SI;207,611;212,611;
P938DBX;19/01/2018;SI;NO;NO;NO;233,068;235,068;
P227FRX;20/01/2018;SI;NO;NO;SI;397,400;399,400;
P514FWV;20/01/2018;SI;SI;NO;NO;173,013;175,013;SE HIZO LAVADO DE MOTOR.
P493DHL;20/01/2018;SI;SI;SI;SI;208,771;213,771;
P188FHH;20/01/2018;SI;SI;NO;NO;186,103;189,103;
P498GCG;20/01/2018;SI;NO;NO;NO;111,019;113,019;
P519GJF;20/01/2018;SI;NO;NO;NO;109,000;111,000;
P351FBX;18/07/2018;SI;NO;NO;NO;100,051;102,051;
P260DPX;22/01/2018;SI;NO;NO;NO;135,364;137,364;SE HIZO LAVADO DE MOTOR.
P065FRB;22/01/2018;SI;NO;NO;NO;45,700;48,700;
P932GJL;22/01/2018;SI;SI;NO;NO;100,091;102,091;CAMBIO PAST. DEL. Y TRAS.
P075GQC;22/01/2018;SI;SI;NO;NO;123,507;125,507;
P941BQF;22/01/2018;SI;NO;NO;NO;245,349;248,349;C/A DE CAJA MECANICA.
P939FBQ;22/01/2018;SI;NO;NO;SI;137,260;140,260;
P364FCM;22/01/2018;SI;NO;NO;NO;139,990;141,990;
P073GRS;22/01/2018;SI;SI;NO;NO;40,414;42,414;
P015DSL;22/01/2018;SI;NO;NO;NO;159,225;161,225;
P304DLD;22/01/2018;SI;SI;SI;NO;98,900;102,900;CADA 4,000 KM.
P191GCG;22/01/2018;SI;NO;NO;NO;165,080;167,080;
P533GDP;23/01/2018;SI;SI;NO;NO;72,559;74,559;
P206GRC;1/12/2017;SI;SI;NO;NO;149,000;151,000;
P206GRC;23/01/2018;SI;NO;NO;NO;51,285;53,285;
P160DGJ;1/09/2017;SI;SI;NO;NO;70,627;73,627;
P160DGJ;23/01/2018;SI;NO;NO;NO;74,067;77,067;
P494GNJ;24/01/2018;SI;NO;NO;NO;161,658;163,658;SE HIZO LAVADO DE MOTOR.
P755CPX;24/01/2018;SI;NO;NO;SI;394,173;397,173;SE HIZO LAVADO DE MOTOR.
P367FNC;24/01/2018;SI;SI;NO;SI;116,020;121,020;SE HIZO LAVADO DE MOTOR.
P433DNY;24/01/2018;SI;NO;NO;NO;236,433;238,433;SE HIZO LAVADO DE MOTOR.
P609BBZ;24/01/2018;NO;NO;NO;NO;42,695;52,695;C/A A CAJA AUTOMATICA.
P255GCX;25/01/2018;SI;SI;NO;NO;51,979;53,979;
P649GGM;25/01/2018;SI;NO;NO;NO;127,845;129,845;SE CAMBIARON PLUMILLAS.
P884GMH;26/01/2018;SI;SI;NO;NO;121,107;123,107;
P895DRP;27/01/2018;SI;NO;NO;SI;254,679;257,679;
P252DVR;27/01/2018;SI;NO;NO;SI;178,708;181.708;SE HIZO LAVADO DE MOTOR.
P559FMM;27/01/2018;SI;NO;NO;NO;125,967;127,967;
P517FHG;27/01/2018;SI;SI;NO;NO;150,374;152,374;
P452DBJ;27/01/2018;SI;NO;NO;NO;SOLO FECHA;SOLO FECHA;
P547BWW;27/01/2018;SI;NO;NO;NO;SOLO FECHA;SOLO FECHA;
P490FJL;27/01/2018;SI;NO;NO;NO;116,108;118,108;
P885GDG;29/01/2018;SI;NO;NO;NO;102.215;104,215;C/A A CAJA AUTOMATICA.
P791DRS;29/01/2018;SI;NO;NO;SI;188,567;191,567;
P698GJL;29/01/2018;SI;SI;NO;NO;26,484;28,484;
P693FMF;29/01/2018;SI;NO;NO;NO;102,280;104,280;
P613DQG;29/01/2018;SI;SI;NO;NO;98,314;100,314;
P271GHP;30/01/2018;SI;NO;NO;NO;153,178;155,178;
P141GRC;31/01/2018;SI;SI;NO;NO;172,435;174,435;
P034GCJ;1/02/2018;SI;SI;NO;NO;63,056;65,056;
P793GRC;1/02/2018;SI;NO;NO;NO;101,312;103,312;C/A A CAJA AUTOMATICA.
P632GFG;1/02/2018;SI;NO;NO;NO;32793;34793;
P940FYS;2/02/2018;SI;SI;NO;SI;137,826;139,826;
P462BLT;16/10/2017;SI;SI;NO;SI;212,355;217,355;
P462BLT;2/02/2018;SI;NO;NO;SI;214,355;219,355;
P946GCH;2/02/2018;SI;SI;NO;NO;135,606;137,606;
P663FCN;2/02/2018;SI;NO;NO;NO;151,174;153,174;
P804FVH;2/02/2018;SI;SI;SI;SI;109,745;114,745;
P132GGC;3/02/2018;SI;SI;NO;NO;70,216;72,216;C/A A CAJA AUTOMATICA.
P043GKW;3/02/2018;SI;NO;NO;NO;93,231;95,231;SE HIZO LAVADO DE MOTOR.
P184CWZ;30/12/2017;SI;NO;NO;SI;285,869;288,869;
P184CWZ;3/02/2018;SI;NO;SI;SI;206,351;209,361;
P599FSD;3/02/2018;SI;NO;NO;NO;33,253;35,253;
P076BNS;3/02/2018;SI;SI;SI;SI;222,266;225,266;
P489GHP;3/02/2018;SI;SI;NO;NO;81,629;83,629;
P523FSG;5/02/2018;SI;NO;NO;NO;52,801;57,801;C/A A CAJA MECANICA
P652FQD;5/02/2018;SI;NO;NO;NO;35,718;37,718;
P142FRW;5/02/2018;SI;NO;NO;NO;63,531;65,531;C/ DE REFRIGERANTE
P237GCL;5/02/2018;SI;SI;NO;SI;275,440;277,440;
P033GDX;7/02/2018;SI;SI;NO;NO;96,567;98,567;
P090DXB;7/02/2018;SI;SI;NO;NO;126,400;128,400;
P811FPK;28/08/2017;SI;NO;NO;SI;74,725;79,725;
P811FPK;2/11/2017;SI;NO;NO;SI;79,700;84,700;
P811FPK;7/02/2018;SI;NO;NO;SI;84,546;89,546;
P187GLQ;8/02/2018;SI;SI;NO;SI;14,000;19,000;
P069GKL;8/02/2018;SI;SI;NO;NO;152,322;154,322;SE HIZO LAVADO DE MOTOR.
P641GSX;8/02/2018;SI;NO;NO;NO;86,643;88,643;C/A A CAJA AUTOMATICA Y LAV. MOTOR.
P994FRF;9/02/2018;SI;SI;NO;NO;62,800;65,800;
P669FYV;9/02/2018;SI;NO;NO;NO;73,033;75,033;
P513FMF;9/02/2018;SI;SI;NO;NO;98,738;100,738;
P768FKB;9/02/2018;SI;NO;NO;NO;73,345;75,345;
P411GPP;10/02/2018;SI;SI;NO;NO;17,654;22,654;
P826GNB;10/02/2018;SI;NO;NO;SI;23,240;28,240;
P715FVH;10/02/2018;SI;NO;NO;SI;112,036;117,036;SE HIZO LAVADO DE MOTOR.
P356FNP;12/02/2018;SI;NO;SI;SI;124,853;129,853;SE HIZO LAVADO DE MOTOR.
P080DTK;12/02/2018;SI;NO;NO;SI;165,232;168,232;
P598GGZ;12/02/2018;SI;NO;NO;SI;55,653;58,653;
P812GLT;18/11/2018;SI;NO;NO;NO;129,457;131,467;C/A A CAJA AUT.
P812GLT;12/02/2018;SI;NO;NO;NO;132,453;134,453;
P605GHC;12/02/2018;X;X;X;X;97,817;107,817;C/A A CAJA AUTOMATICA.
P480GCT;13/02/2018;SI;SI;NO;NO;66,652;68,652;
P525GQC;14/02/2018;SI;NO;NO;NO;95,816;97,816;
P176DKV;15/02/2018;SI;NO;NO;NO;185,340;187,340;
P075GKJ;15/02/2018;SI;SI;NO;NO;135,170;137,170;
P501DKM;15/02/2018;SI;NO;NO;SI;156,469;159,469;
P471GHG;15/11/2017;SI;SI;NO;NO;66,294;68,294;
P471GHG;16/02/2018;SI;NO;NO;NO;68,960;70,960;
P234GGZ;17/02/2018;SI;NO;NO;NO;147,198;149,198;
P031CNN;17/02/2018;SI;NO;NO;SI;219,398;221,398;C/A A CATARINAS.
P599GFG;17/02/2018;SI;NO;NO;NO;123,247;125,247;
P846GJL;1/02/2018;SI;NO;NO;NO;89,351;91,351;
P321FPF;17/02/2018;SI;NO;NO;SI;72,246;77,246;
P912FQH;19/02/2018;SI;NO;SI;SI;212,713;217,713;C/Filtro de Trampa de Agua.
P471FWR;19/02/2018;SI;SI;NO;NO;104,154;106,154;
P067GTQ;19/02/2018;SI;SI;NO;NO;58,363;60,363;SE HIZO LAVADO DE MOTOR.
P876BXJ;20/02/2018;SI;NO;NO;NO;212,684;214,684;
P823DZS;21/02/2018;SI;NO;NO;NO;122,223;125,223;
P019GJM;21/02/2018;SI;NO;NO;NO;142,353;144,353;
P034DYG;21/02/2018;SI;NO;NO;SI;114,932;119,932;
P824FGC;21/02/2018;SI;NO;NO;NO;111,163;113,163;
P792FYL;22/02/2018;SI;NO;NO;NO;30530;32530;
P659FFJ;22/02/2018;SI;NO;NO;NO;176,974;178,974;
P888FRN;22/02/2018;SI;NO;NO;NO;72,352;74,352;
P300GCR;22/02/2018;SI;SI;NO;NO;132.198;134,198;
P423FNJ;23/02/2018;SI;NO;NO;NO;136,451;138,451;
P020GDP;23/02/2018;SI;SI;NO;NO;51,190;53,190;
P926GNF;24/02/2018;SI;NO;NO;NO;94,064;96,064;
P299FXL;24/02/2018;SI;SI;NO;NO;133,340;135340;SE HIZO LAVADO DE LMOTOR.
P824FRZ;24/02/2018;SI;SI;NO;NO;164,530;166,530;
P872FWT;24/02/2018;SI;NO;NO;NO;91,276;93,276;
P989GKP;24/02/2018;SI;NO;NO;NO;114,445;116,445;
P350FQK;24/02/2018;SI;NO;NO;NO;203,229;205,229;
P469GRC;24/02/2018;SI;SI;NO;NO;98.338;100,338;C/A A CAJA AUTOMATICA
P401DQB;26/02/2018;SI;NO;NO;SI;136,475;139,475;
P740FRW;26/02/2018;SI;NO;NO;NO;95,991;97,991;
P156GMG;26/02/2018;SI;NO;NO;NO;77,321;79,321;
P029FCN;26/02/2018;SI;SI;NO;NO;137,251;139,251;C/A A CATARINA.
P918DPN;26/02/2018;SI;NO;NO;NO;32,721;34,721;
P172DTX;27/02/2018;SI;SI;SI;NO;136,881;141,881;
P826GSJ;23/01/2018;SI;NO;NO;NO;108,967;110.967;
P826GSJ;27/02/2018;X;X;X;X;109,977;119,977;C/A A  CAJA AUTOMATICA.
P106DXK;27/02/2018;SI;NO;NO;NO;108,352;110,352;
P850FFZ;27/02/2018;SI;SI;SI;NO;121,030;124,030;SE HIZO LAVADO DE MOTOR.
P736GSD;27/02/2018;SI;SI;NO;SI;12,206;17,206;
P731GCJ;27/02/2018;SI;NO;NO;NO;191,196;193,196;SE HIZO LAVADO DE MOTOR.
P046GGS;28/02/2018;SI;NO;NO;NO;197,259;199,259;
P451FRW;28/02/2018;SI;SI;NO;NO;104,554;106,554;
P666GRC;28/02/2018;SI;NO;NO;NO;112,037;114,037;
P048GMD;1/03/2018;SI;SI;NO;NO;181,012;183,012;C/A A CAJA AUTOMATICA.
P803GWK;27/02/2018;SI;NO;NO;NO;105,785;107,785;C/A A CAJA AUTOMATICA.
P004GSX;28/02/2018;SI;NO;NO;NO;102,672;104,672;Pastillas del. y tras. en mal estado.
P860FZD;1/03/2018;SI;NO;SI;SI;19,000;24,000;
P953GJM;1/03/2018;SI;NO;NO;NO;82,237;84,237;
P541GJR;13/11/2017;SI;NO;NO;NO;104,906;106,906;
P541GJR;1/03/2018;SI;SI;NO;NO;107,652;109,652;
P895DRP;1/03/2018;SI;NO;NO;SI;257,893;260,893;
P649GGM;1/03/2018;SI;SI;NO;NO;129,609;131,609;
P072GKH;1/03/2018;SI;NO;NO;NO;28,260;31,260;
P414DVQ;2/03/2018;SI;SI;SI;SI;240,922;243,922;SE HIZO LAVADO DE MOTOR.
P903GHB;2/03/2018;SI;NO;NO;NO;208,547;210,547;SE HIZO LAVADO DE MOTOR.
P167GRC;2/03/2018;SI;SI;NO;NO;62,430;64,430;
P030DKV;2/03/2017;SI;SI;NO;NO;134,082;139,082;Cada 5,000 Km. Vo.Bo. Prop.
P438GKK;3/03/2018;SI;NO;NO;NO;157,591;159,591;SE HIZO LAVADO DE MOTOR.
P858FCL;3/03/2018;SI;SI;NO;NO;78,961;80,961;
P247GDL;3/03/2018;SI;NO;NO;NO;157,450;159,450;C/A A CAJA AUTOMATICA
P523FJC;3/03/2018;SI;NO;NO;NO;155,954;157,954;
C383BMM;6/03/2018;SI;NO;NO;NO;309,419;314,419;
P721GWK;6/03/2018;SI;SI;NO;NO;93,398;95,398;
C494BFW;5/03/2018;SI;SI;SI;SI;SOLO FECHA;SOLO FECHA;
C752BHZ;5/03/2018;SI;SI;NO;NO;277,000;280,000;
P157FQS;6/03/2018;SI;SI;NO;SI;54,636;59,636;SE HIZO LAVADO DE MOTOR.
C600BPX;6/03/2018;SI;SI;SI;NO;147,616;152,616;C/A A CAJAS Y CATARINA
P237GCL;7/03/2018;SI;NO;NO;SI;277,629;279,629;
P555FRM;7/03/2018;SI;NO;NO;NO;75,518;77,518;
P952FMY;7/03/2018;SI;SI;NO;NO;98,,616;100,616;
P076DTJ;7/03/2018;SI;SI;NO;SI;105,000;110,000;
P939FBQ;7/03/2018;SI;SI;NO;SI;141,552;144,552;
P222GKX;8/03/2018;SI;NO;NO;NO;69,000;71,000;
P873FXB;30/10/2017;SI;SI;SI;SI;59,966;64,966;
P873FXB;8/03/2018;SI;NO;NO;SI;64,781;69,781;
P830GMV;8/03/2018;SI;SI;NO;NO;81,914;83,914;C/A A CAJA AUTOMATICA.
P540FWV;9/03/2018;SI;NO;NO;NO;73,865;75,865;
P206GRC;9/03/2018;SI;SI;NO;NO;53,612;55,612;
P133DVG;10/03/2018;SI;NO;NO;NO;149,186;151,186;
P152FLG;10/03/2018;SI;NO;NO;SI;136,861;141,861;
P824GHP;10/03/2018;SI;SI;NO;NO;108,017;110,017;
